127.0.0.1 - - [29/Mar/2022:19:53:04 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [29/Mar/2022:20:01:38 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3360
127.0.0.1 - - [29/Mar/2022:20:01:38 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3360
127.0.0.1 - - [29/Mar/2022:20:01:38 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3360
127.0.0.1 - - [29/Mar/2022:20:01:39 +0530] "GET /viporgfarm/myOrders.jsp HTTP/1.1" 200 8514
127.0.0.1 - - [29/Mar/2022:20:06:33 +0530] "GET /viporgfarm/myOrders.jsp HTTP/1.1" 200 8559
127.0.0.1 - - [29/Mar/2022:20:06:50 +0530] "GET /viporgfarm/myOrders.jsp HTTP/1.1" 200 8559
127.0.0.1 - - [29/Mar/2022:20:06:54 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3360
127.0.0.1 - - [29/Mar/2022:20:06:55 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18451
127.0.0.1 - - [29/Mar/2022:20:06:56 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3360
127.0.0.1 - - [29/Mar/2022:20:06:57 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18451
127.0.0.1 - - [29/Mar/2022:20:06:59 +0530] "GET /viporgfarm/proddry.jsp HTTP/1.1" 200 10700
127.0.0.1 - - [29/Mar/2022:20:07:01 +0530] "GET /viporgfarm/dryAction.jsp?id=132 HTTP/1.1" 302 -
127.0.0.1 - - [29/Mar/2022:20:07:01 +0530] "GET /viporgfarm/proddry.jsp?msg=added HTTP/1.1" 200 10777
127.0.0.1 - - [29/Mar/2022:20:07:01 +0530] "GET /viporgfarm/dryAction.jsp?id=132 HTTP/1.1" 302 -
127.0.0.1 - - [29/Mar/2022:20:07:01 +0530] "GET /viporgfarm/proddry.jsp?msg=exists HTTP/1.1" 200 10769
127.0.0.1 - - [29/Mar/2022:20:07:03 +0530] "GET /viporgfarm/dryAction.jsp?id=133 HTTP/1.1" 302 -
127.0.0.1 - - [29/Mar/2022:20:07:03 +0530] "GET /viporgfarm/proddry.jsp?msg=added HTTP/1.1" 200 10777
127.0.0.1 - - [29/Mar/2022:20:07:04 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 4305
127.0.0.1 - - [29/Mar/2022:20:07:05 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7013
127.0.0.1 - - [29/Mar/2022:20:07:05 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:07:05 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:07:09 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
127.0.0.1 - - [29/Mar/2022:20:07:09 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:07:09 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:07:09 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:07:26 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:07:26 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:07:26 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:07:27 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:10:14 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 4060
127.0.0.1 - - [29/Mar/2022:20:10:14 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:10:14 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:10:18 +0530] "GET /viporgfarm/continueShopping.jsp HTTP/1.1" 302 -
127.0.0.1 - - [29/Mar/2022:20:10:18 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18451
127.0.0.1 - - [29/Mar/2022:20:10:20 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3360
127.0.0.1 - - [29/Mar/2022:20:10:21 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18451
127.0.0.1 - - [29/Mar/2022:20:10:22 +0530] "GET /viporgfarm/proddry.jsp HTTP/1.1" 200 10700
127.0.0.1 - - [29/Mar/2022:20:10:24 +0530] "GET /viporgfarm/dryAction.jsp?id=132 HTTP/1.1" 302 -
127.0.0.1 - - [29/Mar/2022:20:10:25 +0530] "GET /viporgfarm/proddry.jsp?msg=added HTTP/1.1" 200 10777
127.0.0.1 - - [29/Mar/2022:20:10:26 +0530] "GET /viporgfarm/prodfruits.jsp HTTP/1.1" 200 10637
127.0.0.1 - - [29/Mar/2022:20:10:26 +0530] "GET /viporgfarm/images/img/fruits/f1.PNG HTTP/1.1" 304 -
127.0.0.1 - - [29/Mar/2022:20:10:26 +0530] "GET /viporgfarm/images/img/fruits/f3.PNG HTTP/1.1" 304 -
127.0.0.1 - - [29/Mar/2022:20:10:26 +0530] "GET /viporgfarm/images/img/fruits/f2.PNG HTTP/1.1" 304 -
127.0.0.1 - - [29/Mar/2022:20:10:26 +0530] "GET /viporgfarm/images/img/fruits/f4.PNG HTTP/1.1" 304 -
127.0.0.1 - - [29/Mar/2022:20:10:26 +0530] "GET /viporgfarm/images/img/fruits/f5.PNG HTTP/1.1" 304 -
127.0.0.1 - - [29/Mar/2022:20:10:26 +0530] "GET /viporgfarm/images/img/fruits/f6.PNG HTTP/1.1" 304 -
127.0.0.1 - - [29/Mar/2022:20:10:28 +0530] "GET /viporgfarm/fruitAction.jsp?id=113 HTTP/1.1" 302 -
127.0.0.1 - - [29/Mar/2022:20:10:28 +0530] "GET /viporgfarm/prodfruits.jsp?msg=added HTTP/1.1" 200 10714
127.0.0.1 - - [29/Mar/2022:20:10:29 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 4288
127.0.0.1 - - [29/Mar/2022:20:10:30 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7013
127.0.0.1 - - [29/Mar/2022:20:10:31 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:10:31 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:10:34 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
127.0.0.1 - - [29/Mar/2022:20:10:34 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:10:34 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:10:34 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:14:42 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:14:42 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:14:42 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:14:44 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:14:44 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:14:44 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:14:44 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:14:44 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:14:44 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:14:44 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:14:44 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:14:44 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /viporgfarm/bill.jsp HTTP/1.1" 200 6494
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:14:49 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:15:06 +0530] "GET /viporgfarm/continueShopping.jsp HTTP/1.1" 302 -
127.0.0.1 - - [29/Mar/2022:20:15:06 +0530] "GET /viporgfarm/homepage.jsp HTTP/1.1" 200 18451
127.0.0.1 - - [29/Mar/2022:20:15:09 +0530] "GET /viporgfarm/proddry.jsp HTTP/1.1" 200 10700
127.0.0.1 - - [29/Mar/2022:20:15:11 +0530] "GET /viporgfarm/prodspices.jsp HTTP/1.1" 200 10734
127.0.0.1 - - [29/Mar/2022:20:15:12 +0530] "GET /viporgfarm/spicesAction.jsp?id=156 HTTP/1.1" 302 -
127.0.0.1 - - [29/Mar/2022:20:15:13 +0530] "GET /viporgfarm/prodspices.jsp?msg=added HTTP/1.1" 200 10811
127.0.0.1 - - [29/Mar/2022:20:15:14 +0530] "GET /viporgfarm/myCart.jsp HTTP/1.1" 200 3901
127.0.0.1 - - [29/Mar/2022:20:15:15 +0530] "GET /viporgfarm/addressPaymentForOrder.jsp HTTP/1.1" 200 7012
127.0.0.1 - - [29/Mar/2022:20:15:15 +0530] "GET /css/style.css HTTP/1.1" 404 768
127.0.0.1 - - [29/Mar/2022:20:15:15 +0530] "GET /css/responsive-style.css HTTP/1.1" 404 779
127.0.0.1 - - [29/Mar/2022:20:15:19 +0530] "POST /viporgfarm/addresspaymentpage.jsp HTTP/1.1" 302 -
